"a";"b";"c";"v";"a_res";"b_res";"c_res";"v_res";"total_res";"TFZ";"TOTALWEIGHT";"NUM_TFZ";"VMAX";"T10"
144;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2485;1;90;581,267535284856
146;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"145-2";2180;1;90;574,668152490306
155;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"140-1";1873;1;90;609,788681738186
159;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"189-2";2186;1;90;553,767189178585
161;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"189-2";2486;1;90;574,935195344008
162;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"140-1";1883;1;90;611,23083520051
164;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"294-3";1480;1;80;866,391200038519
167;54;"P";90;0,987654320987654;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"232-2";2322;1;80;737,825373295457
174;54;"P";90;0,987654320987654;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"260-2";1484;1;90;744,385797582434
175;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1206-1";2690;1;80;1009,57106628403
177;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1206-1";2590;1;80;1004,61835419349
181;54;"P";90;0,987654320987654;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"DH1004-1";1072;1;90;761,324117047126
184;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1206-3";1687;1;80;833,860836241492
194;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"152-2";2952;1;90;614,1132531597
204;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"145-2";2430;1;100;609,632469132179
206;54;"P";90;0,987654320987654;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1700-2";1688;1;90;744,699216404007
215;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"151-1";2418;1;90;574,60184668729
218;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"155-1";2598;1;90;620,833573646779
219;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"185-2";2935;1;90;634,85462027484
220;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"155-1";2523;1;100;615,120742348903
222;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2245;1;90;562,82419202477
226;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"185-2";3075;1;90;645,006809268745
227;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"185-2";2585;1;90;589,430422102321
228;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"185-2";3035;1;90;642,064798933934
235;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2065;1;90;549,897036994882
242;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"145-2";2080;1;90;565,204887790246
266;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"294-3";1380;1;80;852,312912252603
273;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"185-2";2665;1;80;596,196599434299
276;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"152-3";2587;1;90;583,693456986821
280;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"155-1";2773;1;90;634,938894594727
281;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"155-1";2663;1;90;625,938547025696
283;54;"P";90;0,975308641975309;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"ER 20D-2";1970;1;90;735,630046341163
284;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"6186-1";2484;1;80;581,18835881166
286;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"140-1";1833;1;90;604,133119114524
288;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"261-1";1280;1;60;808,587415194737
292;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"294-1";1279;1;80;876,808216840436
297;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"ER 20D-5";1530;1;100;715,305357400849
343;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"146-3";2244;1;90;564,069993481479
363;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"146-3";2064;1;90;550,981755546251
376;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"294-3";1280;1;80;839,957208015393
377;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";3940;2;80;543,208912363312
392;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"185-2";2685;1;100;597,923785036681
393;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2275;1;80;565,049630023443
394;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"ER 20D-2";1580;1;90;658,846939320053
396;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"6186-1";2284;1;100;565,721136269226
415;54;"P";90;0,987654320987654;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"232-2";2422;1;90;745,672789236477
417;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1206-1";4100;2;80;844,675781828861
419;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"151-1";2918;1;80;618,059929311367
420;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"DE1002-1";3990;1;80;1144,47065334214
427;54;"P";90;0,987654320987654;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1206-3";1387;1;80;731,256969660961
429;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1206-3";3674;2;80;845,648234993263
430;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1206-3";2187;1;80;878,855442455221
432;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"203-1";1868;1;90;862,034971862017
437;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2265;1;90;564,305442644116
442;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"189-2";2386;1;100;567,688794651944
444;54;"P";90;0,987654320987654;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"203-1";1668;1;80;774,389929299347
446;54;"P";90;0,975308641975309;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"203-1";1368;1;90;734,960755497322
447;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"140-1";1733;1;90;590,70672431691
448;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"140-1";1583;1;90;572,163101244229
450;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"203-1";1068;1;90;651,950988930354
460;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1700-1";1687;1;90;829,759277213968
463;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"66-1";3526;1;100;851,471826254512
467;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"28-1";2085;1;90;551,29911256227
469;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"189-2";2481;1;90;574,56808676153
470;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"66-2";3726;1;90;861,475955861158
474;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"189-2";2491;1;90;575,302818834149
481;54;"P";90;0,975308641975309;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"203-1";1267;1;80;723,82232977772
489;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2185;1;90;558,436032381677
503;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1206-4";1887;1;60;850,831560269751
522;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"28-1";2705;1;90;599,666034959641
525;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"139-1";2086;1;100;647,412417381938
533;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"261-1";1480;1;80;866,956293901937
558;54;"P";90;0,987654320987654;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"225-1";1428;1;80;765,051369944555
561;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1700-1";2087;1;80;843,448458432685
569;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,901234567901235;"212-1";963;1;80;744,393554925318
581;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"140-1";1568;1;90;570,399452490205
593;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"155-1";2643;1;90;624,351829442073
596;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"155-1";2723;1;100;630,788415580463
597;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"4370-1";2090;1;100;558,751391012605
610;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2205;1;90;559,889637897354
620;54;"P";90;0,975308641975309;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"203-1";1268;1;80;723,928816831304
621;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"155-1";2623;1;100;622,779440332937
628;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"294-1";1329;1;80;888,409434187344
639;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"D 75BB-1";1066;1;80;858,288374624192
647;54;"P";90;0,987654320987654;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1206-3";1487;1;100;743,863683903742
649;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1206-3";1887;1;100;850,060825615451
650;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2135;1;90;554,840746999737
652;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2325;1;90;568,807015689521
657;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2220;1;90;560,985782839279
659;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185CL1-1";2234;1;90;561,847562553515
661;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"145-2";2580;1;90;620,703742765226
676;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"1293-2";1680;1;65;907,048745660469
685;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"185-2";3084;1;100;645,673471919176
686;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2455;1;90;578,877485753797
687;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"151-1";2318;1;90;566,918068397981
703;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"294-3";1370;1;80;851,010852258939
711;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"294-1";1764;1;40;1044,62369284665
712;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"294-2";1789;1;40;826,673062120555
718;54;"P";90;0,938271604938272;0,975308641975309;0,962962962962963;0,962962962962963;0,901234567901235;"185-2";4060;2;90;547,316556342288
720;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2470;1;90;580,069258535342
723;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"363-1";2376;2;60;1091,19235533329
724;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"EU 43-1";2065;1;90;549,897036994882
747;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2430;1;90;576,905377014444
752;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"1144-1";1484;1;90;553,979947127541
756;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185CL1-1";1984;1;80;544,169292145463
758;54;"P";90;0,987654320987654;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"203-1";1598;1;100;764,044899780951
764;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2340;1;90;569,946340794291
772;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"232-2";2072;1;90;720,287292515375
774;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"1116-1";2186;1;90;553,843620709494
776;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"185-2";2885;1;90;616,110372454474
779;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"250-1";3476;1;90;840,242435762511
780;54;"P";90;0,987654320987654;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"246-1";1882;1;90;731,748534253445
782;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"155-1";2823;1;90;639,196095513366
784;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"250-1";3326;1;90;834,219829797536
799;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"1144-1";1644;1;100;570,627272583246
803;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"1144-1";1584;1;100;564,252274556564
805;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"1116-1";2586;1;90;582,50827878747
808;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"1144-1";1534;1;90;559,062925723705
824;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"145-2";2380;1;90;606,082516209493
828;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"140-1";2283;1;100;671,982281371775
834;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"185-2";2755;1;90;604,090594291464
835;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2295;1;90;566,545231011438
869;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"156-1";2370;1;90;570,707863501171
872;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"232-2";2762;1;100;837,586834390301
874;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"152-2";2887;1;90;608,511764089369
875;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"185-2";2605;1;100;591,101331069888
880;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"232-2";2087;1;80;721,271380349305
883;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"66-1";3726;1;90;861,475955861158
889;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"152-2";2287;1;90;562,058205130052
890;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"180-1";2084;1;100;659,887576224027
891;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"180-1";1684;1;100;594,669948445255
892;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"180-1";1484;1;100;569,332862490194
893;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"180-1";1384;1;100;557,68511264942
894;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"371-1";2084;1;100;719,822369958383
896;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"180-1";1534;1;100;575,392975324053
897;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"180-1";2384;1;90;701,130640975191
900;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"371-1";1884;1;100;678,464545042059
902;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"180-1";2074;1;100;658,635384028167
904;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"180-1";2484;1;90;730,152625358008
908;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"180-1";1584;1;90;581,626095415237
909;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"180-1";2064;1;90;657,389948857838
910;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"189-3";2636;1;90;587,139667402726
912;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"371-1";1384;1;100;587,514975953059
914;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"180-1";2284;1;90;686,50413472304
915;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"180-1";1884;1;90;636,0383339363
919;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"Re 482-2";2484;1;80;572,95067814763
920;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"264-1";4356;1;80;861,994154651227
921;54;"P";90;0,975308641975309;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"264-1";3076;1;90;729,06596181076
923;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"246-1";2482;1;80;846,949303582289
925;54;"P";90;0,987654320987654;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"285-2";2560;1;90;760,41644408011
937;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"155-1";3073;1;90;662,429845195623
940;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"298-1";1168;1;80;993,092254336633
947;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"261-2";1880;1;50;1010,30899925568
948;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";2405;1;90;574,950605023754
949;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"232-2";2772;1;90;838,073405501548
950;54;"P";90;0,987654320987654;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"232-2";2662;1;90;767,656189363023
951;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"261-1";1400;1;80;855,699470896343
952;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"261-1";1330;1;80;846,734229834727
953;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"261-1";1380;1;100;853,063597455062
955;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"140-1";1863;1;90;608,358089657094
964;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"185CL1-1";2894;1;90;616,642389059277
966;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"151-1";5636;2;90;607,91641947426
968;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185CL1-1";4163;2;90;550,755843598314
970;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";4470;2;90;561,905916990348
974;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"295-1";1359;1;80;892,217654493737
977;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"260-2";1704;1;90;836,940762254578
990;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"261-2";1965;1;50;1017,40948465772
991;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"4370-1";2250;1;90;572,139409070616
1003;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";4070;2;90;547,662023320417
1005;54;"P";90;0,950617283950617;0,975308641975309;0,962962962962963;0,962962962962963;0,91358024691358;"185-2";4170;2;90;551,144178993497
1008;54;"P";90;0,975308641975309;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"203-1";1168;1;80;668,367763590804
1009;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"G1206-3";1937;1;100;854,427453240697
1015;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"66-1";3096;1;90;771,51003906066
1017;54;"P";90;0,962962962962963;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"155-1";3023;1;90;657,481172623835
1023;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"247-1";4809;1;90;1020,76310048782
1024;54;"P";90;1;0,975308641975309;0,962962962962963;0,962962962962963;0,925925925925926;"66-1";4806;1;90;1026,46686830793
